transaction_id,household_id,date,category,amount,payment_mode,city
1279,HH804,30-06-2025,Transport,1349,UPI,Mumbai
1280,HH718,31-07-2025,Transport,3737,UPI,Indore
1281,HH710,24-03-2025,Medical,805,upi,Mumbai
1282,HH761,06-01-2025,Groceries,2453,UPI,Bhopal
1283,HH995,29-04-2025,Groceries,3234,UPI,Delhi
1284,HH726,07-05-2025,Rent,24508,Credit Card,Delhi
1285,HH557,25-06-2025,Rent,15878,Debit Card,Bhopal
1286,HH713,06-11-2025,Transport,2332,UPI,Bhopal
1287,HH762,10-07-2025,Shopping,1744,Cash,Bhopal
1288,HH419,12-04-2025,Entertainment,737,UPI,Indore
1289,HH499,05-01-2025,Transport,1709,upi,Bhopal
1290,HH865,13-12-2025,Rent,11949,Cash,Mumbai
1291,HH356,06-05-2025,Education,3823,UPI,Indore
1292,HH842,04-10-2025,Rent,23008,upi,Delhi
1293,HH245,14-06-2025,Internet,823,Cash,Mumbai
1294,HH794,03-01-2025,Fuel,2785,Cash,Mumbai
1295,HH281,12-11-2025,Internet,1286,upi,Mumbai
1296,HH767,16-11-2025,Rent,20554,Cash,Mumbai
1297,HH628,29-07-2025,Shopping,3658,UPI,Bhopal
1298,HH414,19-06-2025,Entertainment,3568,Debit Card,Indore
1299,HH881,12-08-2025,Shopping,1718,Debit Card,Indore
1300,HH446,10-08-2025,Groceries,2775,UPI,Bhopal
1301,HH629,26-01-2025,Electricity,3347,Credit Card,Pune
1302,HH239,13-04-2025,Rent,22771,Credit Card,Indore
1303,HH548,01-03-2025,Shopping,1501,Credit Card,Indore
1304,HH890,15-05-2025,Internet,4881,Debit Card,Bhopal
1305,HH907,20-02-2025,Transport,3163,UPI,Bhopal
1306,HH647,03-11-2025,Grocceries,3444,upi,Delhi
1307,HH873,25-01-2025,Grocceries,4955,Debit Card,Delhi
1308,HH897,03-02-2025,Transport,1558,UPI,Delhi
1309,HH538,02-04-2025,Electricity,4353,Cash,Mumbai
1310,HH703,29-09-2025,Rent,23533,Credit Card,Mumbai
1311,HH606,06-12-2025,Rent,8699,Credit Card,Bhopal
1312,HH459,30-12-2025,Education,2520,Credit Card,Indore
1313,HH439,26-07-2025,Shopping,1564,Debit Card,Bhopal
1314,HH866,13-02-2025,Fuel,4410,Debit Card,Indore
1315,HH530,21-09-2025,Shopping,3688,Debit Card,Mumbai
1316,HH953,10-04-2025,Shopping,3881,Cash,Mumbai
1317,HH113,12-05-2025,Education,1031,upi,Mumbai
1318,HH606,04-10-2025,Rent,12475,upi,Mumbai
1319,HH465,16-02-2025,Entertainment,2609,upi,Delhi
1320,HH717,04-07-2025,Medical,970,upi,Delhi
1321,HH688,29-03-2025,Groceries,2617,Cash,Bhopal
1322,HH356,08-05-2025,Medical,3417,Cash,Bhopal
1323,HH831,23-03-2025,Grocceries,1587,upi,Pune
1324,HH249,23-09-2025,Electricity,2461,upi,Pune
1325,HH910,25-09-2025,Groceries,1556,upi,Indore
1326,HH613,10-03-2025,Internet,1765,Credit Card,Bhopal
1327,HH894,05-04-2025,Fuel,1711,Cash,Delhi
1328,HH640,17-08-2025,Education,857,Debit Card,Bhopal
1329,HH254,31-10-2025,Education,1156,upi,Bhopal
1330,HH999,20-11-2025,Grocceries,2397,upi,Delhi
1331,HH282,07-11-2025,Grocceries,4946,UPI,Mumbai
1332,HH404,10-03-2025,Internet,4145,Cash,Mumbai
1333,HH604,07-02-2025,Rent,23045,Credit Card,Delhi
1334,HH486,04-12-2025,Medical,2952,Cash,Delhi
1335,HH491,20-10-2025,Electricity,224,UPI,Delhi
1336,HH847,26-08-2025,Fuel,3718,UPI,Bhopal
1337,HH105,10-01-2025,Electricity,637,Credit Card,Mumbai
1338,HH597,20-06-2025,Groceries,858,Credit Card,Bhopal
1339,HH430,21-05-2025,Groceries,4160,Credit Card,Bhopal
1340,HH798,13-07-2025,Internet,2561,upi,Bhopal
1341,HH339,07-06-2025,Fuel,3362,upi,Mumbai
1342,HH558,04-02-2025,Shopping,415,upi,Mumbai
1343,HH967,09-12-2025,Education,2349,Debit Card,Bhopal
1344,HH845,06-01-2025,Entertainment,3881,Credit Card,Bhopal
1345,HH913,01-07-2025,Shopping,1930,Debit Card,Mumbai
1346,HH154,19-06-2025,Groceries,251,Debit Card,Pune
1347,HH192,22-03-2025,Groceries,1935,Credit Card,Delhi
1348,HH966,05-10-2025,Medical,4340,Credit Card,Bhopal
1349,HH626,04-10-2025,Medical,1381,Credit Card,Bhopal
1350,HH361,13-09-2025,Shopping,1575,Credit Card,Delhi
1351,HH447,21-01-2025,Entertainment,4453,upi,Delhi
1352,HH178,11-01-2025,Internet,43002,Cash,Delhi
1353,HH795,18-08-2025,Shopping,743,Cash,Mumbai
1354,HH739,02-01-2025,Transport,2565,Cash,Pune
1355,HH615,17-12-2025,Rent,22996,UPI,Pune
1356,HH158,15-02-2025,Fuel,517,Credit Card,Delhi
1357,HH906,23-05-2025,Rent,11004,Credit Card,Pune
1358,HH280,22-08-2025,Medical,4054,Credit Card,Delhi
1359,HH894,21-01-2025,Internet,1641,UPI,Bhopal
1360,HH209,26-02-2025,Medical,471,Debit Card,Bhopal
1361,HH620,12-02-2025,Internet,2903,upi,Mumbai
1362,HH958,05-06-2025,Transport,932,Credit Card,Indore
1363,HH582,04-08-2025,Shopping,1207,Debit Card,Mumbai
1364,HH181,17-07-2025,Medical,1606,Credit Card,Delhi
1365,HH702,26-11-2025,Internet,4044,Credit Card,Bhopal
1366,HH924,25-11-2025,Electricity,4792,Credit Card,Pune
1367,HH236,12-08-2025,Medical,1517,Credit Card,Bhopal
1368,HH770,23-12-2025,Education,224,UPI,Pune
1369,HH484,30-11-2025,Grocceries,2439,Cash,Delhi
1370,HH519,31-08-2025,Fuel,2256,Credit Card,Delhi
1371,HH576,08-02-2025,Rent,22418,Cash,Delhi
1372,HH892,25-11-2025,Grocceries,2058,Credit Card,Indore
1373,HH351,20-08-2025,Education,2130,Credit Card,Indore
1374,HH317,22-07-2025,Electricity,3922,Credit Card,Indore
1375,HH365,23-05-2025,Medical,2178,upi,Bhopal
1376,HH706,30-12-2025,Electricity,4695,upi,Delhi
1377,HH171,12-10-2025,Entertainment,4132,Credit Card,Delhi
1378,HH145,29-12-2025,Transport,2892,Credit Card,Delhi
1379,HH544,19-12-2025,Grocceries,320,upi,Mumbai
1380,HH772,24-07-2025,Medical,1194,Debit Card,Bhopal
1381,HH180,06-08-2025,Shopping,2813,UPI,Bhopal
1382,HH384,11-12-2025,Rent,11707,UPI,Pune
1383,HH652,27-07-2025,Shopping,1497,UPI,Pune
1384,HH100,14-03-2025,Education,1911,Cash,Pune
1385,HH299,26-05-2025,Grocceries,4946,Cash,Delhi
1386,HH539,17-01-2025,Medical,642,Cash,Delhi
1387,HH587,08-03-2025,Rent,15046,Debit Card,Pune
1388,HH380,26-04-2025,Internet,1985,upi,Delhi
1389,HH519,27-04-2025,Transport,4303,upi,Mumbai
1390,HH718,24-06-2025,Fuel,2042,Debit Card,Mumbai
1391,HH193,19-08-2025,Shopping,1883,upi,Mumbai
1392,HH639,10-05-2025,Groceries,3924,upi,Delhi
1393,HH377,07-10-2025,Electricity,4176,Credit Card,Indore
1394,HH454,10-04-2025,Fuel,4050,upi,Indore
1395,HH690,15-02-2025,Grocceries,240,upi,Delhi
1396,HH913,29-04-2025,Transport,2735,Credit Card,Indore
1397,HH911,27-10-2025,Internet,4282,Debit Card,Bhopal
1398,HH449,06-10-2025,Internet,145,Debit Card,Bhopal
1399,HH597,10-12-2025,Fuel,4526,Cash,Delhi
1400,HH825,13-03-2025,Transport,744,Debit Card,Pune
1401,HH118,11-05-2025,Education,4458,Debit Card,Mumbai
1402,HH749,21-06-2025,Education,4053,Cash,Mumbai
1403,HH573,30-05-2025,Groceries,4219,Cash,Delhi
1404,HH396,20-05-2025,Groceries,2352,Cash,Indore
1405,HH704,12-11-2025,Fuel,2189,Cash,Indore
1406,HH413,14-08-2025,Education,624,Cash,Indore
1407,HH922,19-08-2025,Fuel,339,upi,Indore
1408,HH730,28-05-2025,Groceries,2139,Debit Card,Mumbai
1409,HH364,12-01-2025,Shopping,425,Debit Card,Mumbai
1410,HH645,15-09-2025,Transport,1104,upi,Indore
1411,HH367,21-03-2025,Shopping,2606,Cash,Indore
1412,HH748,05-04-2025,Shopping,3412,Cash,Indore
1413,HH651,31-03-2025,Shopping,929,Credit Card,Indore
1414,HH621,29-10-2025,Electricity,4832,Credit Card,Mumbai
1415,HH880,23-07-2025,Shopping,318,Credit Card,Pune
1416,HH122,28-02-2025,Rent,12917,UPI,Pune
1417,HH322,21-05-2025,Grocceries,467,upi,Indore
1418,HH845,03-04-2025,Shopping,940,upi,Pune
1419,HH461,19-09-2025,Education,1309,upi,Indore
1420,HH603,21-06-2025,Education,1490,Cash,Indore
1421,HH501,17-03-2025,Internet,4442,Credit Card,Indore
1422,HH387,21-04-2025,Electricity,4059,Cash,Mumbai
1423,HH875,26-08-2025,Transport,4926,UPI,Mumbai
1424,HH254,23-03-2025,Electricity,551,Credit Card,Mumbai
1425,HH530,25-02-2025,Shopping,1817,Credit Card,Mumbai
1426,HH795,21-04-2025,Education,2035,Debit Card,Bhopal
1427,HH784,25-12-2025,Groceries,4599,Debit Card,Bhopal
1428,HH962,16-12-2025,Entertainment,3014,UPI,Pune
1429,HH362,28-02-2025,Entertainment,2333,UPI,Mumbai
1430,HH672,27-01-2025,Entertainment,1281,upi,Bhopal
1431,HH366,26-08-2025,Internet,3059,Cash,Mumbai
1432,HH349,07-09-2025,Medical,67051,Credit Card,Mumbai
1433,HH732,17-08-2025,Internet,3818,Credit Card,Indore
1434,HH804,29-01-2025,Rent,10727,Credit Card,Bhopal
1435,HH191,07-04-2025,Groceries,3810,Cash,Indore
1436,HH801,07-05-2025,Rent,22795,upi,Delhi
1437,HH177,10-11-2025,Internet,1451,upi,Delhi
1438,HH606,21-08-2025,Education,2078,Cash,Delhi
1439,HH553,09-04-2025,Electricity,3946,Cash,Indore
1440,HH944,12-08-2025,Entertainment,1941,upi,Pune
1441,HH831,09-10-2025,Entertainment,275,Debit Card,Pune
1442,HH491,15-02-2025,Groceries,4987,UPI,Mumbai
1443,HH326,11-06-2025,Rent,12587,Debit Card,Indore
1444,HH370,04-11-2025,Fuel,4034,Debit Card,Mumbai
1445,HH283,21-06-2025,Shopping,410,Debit Card,Bhopal
1446,HH659,14-05-2025,Entertainment,3751,Cash,Pune
1447,HH164,17-06-2025,Electricity,568,Cash,Pune
1448,HH182,05-03-2025,Groceries,3158,Debit Card,Pune
1449,HH505,31-10-2025,Grocceries,1703,Debit Card,Bhopal
1450,HH716,06-07-2025,Entertainment,3482,UPI,Mumbai
1451,HH770,16-01-2025,Grocceries,3959,Cash,Delhi
1452,HH113,07-03-2025,Rent,12249,Debit Card,Pune
1453,HH701,13-09-2025,Education,1892,Cash,Pune
1454,HH433,15-03-2025,Grocceries,688,Cash,Pune
1455,HH151,27-07-2025,Shopping,861,Credit Card,Mumbai
1456,HH976,20-04-2025,Shopping,1223,Credit Card,Delhi
1457,HH768,26-01-2025,Electricity,4897,Credit Card,Bhopal
1458,HH333,27-02-2025,Education,2888,upi,Delhi
1459,HH343,18-05-2025,Medical,3918,upi,Bhopal
1460,HH856,29-12-2025,Rent,13911,Cash,Mumbai
1461,HH829,24-07-2025,Electricity,4681,upi,Bhopal
1462,HH477,25-02-2025,Shopping,4257,Debit Card,Bhopal
1463,HH623,26-11-2025,Shopping,2484,Credit Card,Bhopal
1464,HH474,20-07-2025,Rent,8266,upi,Mumbai
1465,HH360,12-07-2025,Entertainment,1602,Cash,Pune
1466,HH960,25-07-2025,Education,3890,Cash,Indore
1467,HH666,30-11-2025,Entertainment,3046,upi,Indore
1468,HH905,17-06-2025,Groceries,4429,upi,Bhopal
1469,HH357,09-06-2025,Fuel,2804,upi,Bhopal
1470,HH623,08-12-2025,Rent,18931,UPI,Indore
1471,HH962,12-08-2025,Electricity,3921,Credit Card,Pune
1472,HH147,21-12-2025,Entertainment,601,Credit Card,Indore
1473,HH531,22-09-2025,Fuel,4022,Credit Card,Delhi
1474,HH201,12-02-2025,Groceries,3957,Credit Card,Delhi
1475,HH643,20-06-2025,Groceries,3986,Debit Card,Delhi
1476,HH184,29-10-2025,Rent,11552,Debit Card,Indore
1477,HH118,29-03-2025,Rent,11411,Debit Card,Indore
1478,HH709,19-10-2025,Groceries,893,upi,Bhopal
1479,HH471,12-03-2025,Groceries,1617,upi,Indore
1480,HH762,19-03-2025,Rent,15702,Cash,Indore
1481,HH731,30-11-2025,Education,2813,UPI,Pune
1482,HH895,11-11-2025,Entertainment,2990,UPI,Pune
1483,HH273,18-04-2025,Electricity,3807,UPI,Indore
1484,HH618,26-11-2025,Education,901,UPI,Delhi
1485,HH830,09-10-2025,Entertainment,838,UPI,Delhi
1486,HH553,13-05-2025,Groceries,4600,UPI,Mumbai
1487,HH848,24-02-2025,Internet,1427,upi,Mumbai
1488,HH995,28-02-2025,Transport,3809,upi,Mumbai
1489,HH693,04-09-2025,Entertainment,3649,upi,Pune
1490,HH724,17-02-2025,Education,243,Credit Card,Bhopal
1491,HH303,23-10-2025,Rent,19167,Debit Card,Pune
1492,HH401,09-03-2025,Entertainment,455,Debit Card,Bhopal
1493,HH806,21-11-2025,Fuel,205,Debit Card,Bhopal
1494,HH542,20-02-2025,Grocceries,1917,Debit Card,Delhi
1495,HH426,22-10-2025,Entertainment,1891,upi,Pune
1496,HH933,02-03-2025,Fuel,2633,Cash,Bhopal
1497,HH432,07-09-2025,Grocceries,4423,Cash,Delhi
1498,HH619,13-12-2025,Medical,4086,UPI,Indore
1499,HH265,23-12-2025,Groceries,3622,UPI,Delhi
1500,HH493,26-08-2025,Education,1100,UPI,Bhopal
1501,HH213,31-12-2025,Education,3191,Credit Card,Indore
1502,HH317,04-01-2025,Internet,1474,Credit Card,Pune
1503,HH655,18-02-2025,Electricity,4815,Credit Card,Bhopal
1504,HH617,04-06-2025,Rent,24867,upi,Indore
1505,HH529,29-04-2025,Medical,3486,UPI,Mumbai
1506,HH437,29-04-2025,Medical,2199,UPI,Indore
1507,HH297,16-10-2025,Shopping,2266,upi,Delhi
1508,HH702,27-01-2025,Grocceries,2965,Debit Card,Delhi
1509,HH862,02-03-2025,Rent,21169,Credit Card,Delhi
1510,HH337,30-07-2025,Groceries,2308,Debit Card,Delhi
1511,HH390,01-12-2025,Electricity,2698,Cash,Delhi
1512,HH417,07-05-2025,Fuel,4108,Credit Card,Pune
1513,HH492,03-09-2025,Transport,4229,upi,Indore
1514,HH719,24-04-2025,Groceries,1161,UPI,Indore
1515,HH736,10-11-2025,Rent,11978,UPI,Pune
1516,HH824,06-09-2025,Grocceries,1148,UPI,Indore
1517,HH925,10-11-2025,Education,3712,upi,Mumbai
1518,HH253,13-07-2025,Medical,2162,upi,Pune
1519,HH640,11-12-2025,Shopping,3804,upi,Delhi
1520,HH786,09-11-2025,Education,4354,upi,Delhi
1521,HH986,25-07-2025,Grocceries,3127,UPI,Delhi
1522,HH662,30-12-2025,Groceries,1050,Cash,Pune
1523,HH972,07-07-2025,Groceries,2883,upi,Pune
1524,HH912,06-11-2025,Transport,1504,Cash,Bhopal
1525,HH263,19-10-2025,Education,116,Credit Card,Bhopal
1526,HH411,24-12-2025,Grocceries,2721,Debit Card,Mumbai
1527,HH259,28-03-2025,Electricity,2587,Credit Card,Mumbai
1528,HH390,03-05-2025,Education,910,Credit Card,Indore
1529,HH511,10-02-2025,Rent,16821,Credit Card,Pune
1530,HH858,16-12-2025,Electricity,804,Cash,Indore
1531,HH935,23-08-2025,Groceries,922,UPI,Mumbai
1532,HH150,26-02-2025,Education,532,UPI,Bhopal
1533,HH382,19-11-2025,Groceries,304,UPI,Pune
1534,HH636,11-04-2025,Fuel,4672,upi,Pune
1535,HH690,12-08-2025,Entertainment,3240,Debit Card,Bhopal
1536,HH481,06-10-2025,Education,4241,Debit Card,Pune
1537,HH386,02-12-2025,Electricity,769,Debit Card,Mumbai
1538,HH244,12-09-2025,Shopping,3002,Debit Card,Delhi
1539,HH957,03-06-2025,Education,1843,Debit Card,Mumbai
1540,HH873,08-07-2025,Electricity,4891,Credit Card,Delhi
1541,HH431,20-03-2025,Rent,9407,UPI,Pune
1542,HH461,17-10-2025,Grocceries,4859,upi,Indore
1543,HH168,31-10-2025,Groceries,3661,UPI,Indore
1544,HH780,05-05-2025,Education,442,upi,Bhopal
1545,HH793,10-07-2025,Grocceries,4480,Debit Card,Pune
1546,HH541,08-09-2025,Groceries,4306,Cash,Pune
1547,HH169,10-03-2025,Rent,23149,upi,Pune
1548,HH304,11-10-2025,Fuel,462,Credit Card,Bhopal
1549,HH467,29-11-2025,Grocceries,3248,Credit Card,Indore
1550,HH165,09-05-2025,Shopping,1777,Credit Card,Delhi
1551,HH862,20-04-2025,Shopping,1529,UPI,Pune
1552,HH543,06-12-2025,Groceries,4822,UPI,Mumbai
1553,HH127,21-01-2025,Medical,1250,upi,Delhi
1554,HH664,29-06-2025,Fuel,4253,Debit Card,Mumbai
1555,HH589,28-01-2025,Education,1348,Credit Card,Indore
1556,HH152,18-02-2025,Education,4634,upi,Mumbai
1557,HH331,26-02-2025,Internet,1192,upi,Mumbai
1558,HH284,03-03-2025,Groceries,1865,Debit Card,Mumbai
1559,HH311,29-01-2025,Groceries,1410,Cash,Delhi
1560,HH310,05-11-2025,Fuel,2476,Cash,Delhi
1561,HH384,13-04-2025,Transport,2093,UPI,Indore
1562,HH632,30-05-2025,Internet,2212,upi,Indore
1563,HH134,11-03-2025,Electricity,1816,UPI,Delhi
1564,HH292,02-04-2025,Grocceries,675,UPI,Bhopal
1565,HH914,13-04-2025,Grocceries,1718,Cash,Mumbai
1566,HH396,18-04-2025,Electricity,4253,Debit Card,Indore
1567,HH458,25-09-2025,Education,4962,Cash,Mumbai
1568,HH557,06-05-2025,Shopping,136,Credit Card,Delhi
1569,HH425,02-08-2025,Electricity,2744,Credit Card,Bhopal
1570,HH529,25-07-2025,Groceries,1051,Cash,Pune
1571,HH354,26-11-2025,Electricity,243,upi,Bhopal
1572,HH567,09-05-2025,Rent,20830,Cash,Delhi
1573,HH572,18-02-2025,Entertainment,731,Cash,Delhi
1574,HH119,05-09-2025,Medical,1696,UPI,Indore
1575,HH186,17-07-2025,Medical,3566,Debit Card,Bhopal
1576,HH185,02-12-2025,Internet,2683,UPI,Bhopal
1577,HH813,18-04-2025,Grocceries,3334,Debit Card,Indore
1578,HH111,03-04-2025,Fuel,2511,Credit Card,Indore
1579,HH541,13-05-2025,Internet,593,Cash,Delhi
1580,HH945,19-12-2025,Entertainment,474,upi,Mumbai
1581,HH407,04-01-2025,Transport,159,UPI,Indore
1582,HH704,22-04-2025,Internet,1887,UPI,Mumbai
1583,HH294,20-02-2025,Medical,3968,Cash,Indore
1584,HH187,14-07-2025,Internet,3480,UPI,Bhopal
1585,HH475,20-12-2025,Fuel,1780,Cash,Pune
1586,HH217,06-12-2025,Entertainment,4515,upi,Delhi
1587,HH997,03-04-2025,Education,258,upi,Mumbai
1588,HH477,18-02-2025,Shopping,930,upi,Indore
1589,HH128,03-06-2025,Rent,12883,Credit Card,Delhi
1590,HH172,31-05-2025,Groceries,3108,Credit Card,Mumbai
1591,HH926,27-06-2025,Rent,17461,upi,Delhi
1592,HH984,01-04-2025,Internet,3380,Cash,Delhi
1593,HH854,04-08-2025,Internet,3457,Credit Card,Indore
1594,HH721,24-07-2025,Grocceries,1445,Cash,Bhopal
1595,HH126,31-01-2025,Grocceries,2663,UPI,Pune
1596,HH757,10-11-2025,Entertainment,2032,upi,Delhi
1597,HH222,13-02-2025,Electricity,1004,Cash,Mumbai
1598,HH546,27-03-2025,Medical,2693,Debit Card,Pune
1599,HH882,08-07-2025,Grocceries,366,Debit Card,Delhi
1600,HH244,03-09-2025,Shopping,279,upi,Delhi
1601,HH754,01-10-2025,Fuel,2424,upi,Pune
1602,HH160,08-03-2025,Education,170,upi,Mumbai
1603,HH216,24-12-2025,Transport,1897,upi,Bhopal
1604,HH592,09-09-2025,Grocceries,3595,UPI,Pune
1605,HH254,16-10-2025,Rent,21149,UPI,Mumbai
1606,HH184,12-04-2025,Groceries,3892,UPI,Mumbai
1607,HH126,03-01-2025,Groceries,2760,upi,Indore
1608,HH801,05-07-2025,Transport,2252,UPI,Mumbai
1609,HH972,20-01-2025,Shopping,3084,Credit Card,Indore
1610,HH547,27-07-2025,Shopping,1042,Debit Card,Pune
1611,HH983,04-06-2025,Medical,3340,Debit Card,Mumbai
1612,HH997,04-06-2025,Entertainment,586,Credit Card,Mumbai
1613,HH813,16-11-2025,Education,4880,Debit Card,Pune
1614,HH179,23-09-2025,Medical,3294,Debit Card,Delhi
1615,HH520,25-10-2025,Groceries,3291,Debit Card,Delhi
1616,HH770,02-06-2025,Transport,3757,Cash,Mumbai
1617,HH815,03-07-2025,Grocceries,227,Cash,Pune
1618,HH576,24-02-2025,Medical,307,UPI,Delhi
1619,HH129,29-04-2025,Electricity,3284,UPI,Bhopal
1620,HH249,07-02-2025,Grocceries,2696,Cash,Indore
1621,HH412,31-01-2025,Groceries,3070,Cash,Indore
1622,HH368,18-09-2025,Grocceries,4145,upi,Pune
1623,HH907,26-12-2025,Internet,862,Debit Card,Indore
1624,HH250,02-09-2025,Shopping,3394,upi,Indore
1625,HH589,07-09-2025,Medical,4721,Cash,Indore
1626,HH243,24-08-2025,Medical,3215,Cash,Indore
1627,HH987,22-06-2025,Medical,719,Debit Card,Indore
1628,HH688,17-04-2025,Shopping,4268,Credit Card,Indore
1629,HH784,08-03-2025,Internet,1235,Credit Card,Indore
1630,HH945,22-06-2025,Shopping,2818,Credit Card,Indore
1631,HH729,27-12-2025,Grocceries,884,Credit Card,Bhopal
1632,HH452,08-04-2025,Electricity,788,upi,Bhopal
1633,HH470,20-01-2025,Transport,106,Cash,Bhopal
1634,HH158,03-10-2025,Education,114,Debit Card,Pune
1635,HH180,29-05-2025,Rent,12628,Debit Card,Mumbai
1636,HH376,24-12-2025,Rent,12276,Debit Card,Pune
1637,HH587,10-04-2025,Fuel,292,Credit Card,Bhopal
1638,HH188,25-08-2025,Groceries,2496,upi,Pune
1639,HH469,26-12-2025,Fuel,2828,Debit Card,Delhi
1640,HH614,17-02-2025,Groceries,3831,Credit Card,Mumbai
1641,HH793,04-12-2025,Rent,12885,upi,Indore
1642,HH600,28-11-2025,Entertainment,2888,upi,Pune
1643,HH426,20-11-2025,Grocceries,3060,UPI,Indore
1644,HH742,23-04-2025,Rent,11820,UPI,Mumbai
1645,HH800,18-03-2025,Rent,13341,UPI,Pune
1646,HH108,02-03-2025,Internet,2053,UPI,Delhi
1647,HH571,20-09-2025,Transport,2440,Cash,Mumbai
1648,HH674,28-11-2025,Shopping,1436,Cash,Mumbai
1649,HH927,26-05-2025,Shopping,3202,Cash,Bhopal
1650,HH133,25-12-2025,Grocceries,2378,Cash,Mumbai
1651,HH377,09-04-2025,Medical,727,upi,Delhi
1652,HH174,12-12-2025,Internet,4578,Debit Card,Bhopal
1653,HH268,02-04-2025,Education,2047,UPI,Bhopal
1654,HH514,11-11-2025,Entertainment,4019,Debit Card,Pune
1655,HH735,02-12-2025,Medical,541,UPI,Pune
1656,HH992,26-03-2025,Electricity,534,upi,Delhi
1657,HH990,24-03-2025,Entertainment,1976,Credit Card,Pune
1658,HH879,26-10-2025,Groceries,4776,Credit Card,Indore
1659,HH216,20-01-2025,Groceries,603,Credit Card,Indore
1660,HH106,03-11-2025,Education,2793,upi,Indore
1661,HH481,21-10-2025,Rent,10572,Credit Card,Bhopal
1662,HH379,25-03-2025,Entertainment,4607,UPI,Delhi
1663,HH618,19-02-2025,Medical,3025,upi,Bhopal
1664,HH215,14-12-2025,Grocceries,2066,Cash,Delhi
1665,HH415,27-09-2025,Transport,3081,UPI,Delhi
1666,HH388,23-03-2025,Medical,560,upi,Indore
1667,HH892,10-11-2025,Medical,879,upi,Mumbai
1668,HH280,11-10-2025,Electricity,3181,Debit Card,Mumbai
1669,HH728,27-12-2025,Entertainment,3582,Cash,Indore
1670,HH112,03-01-2025,Rent,10441,UPI,Delhi
1671,HH660,05-12-2025,Transport,2123,upi,Delhi
1672,HH748,21-07-2025,Shopping,2314,Debit Card,Bhopal
1673,HH781,29-10-2025,Grocceries,3728,Debit Card,Bhopal
1674,HH359,04-01-2025,Internet,1372,upi,Mumbai
1675,HH864,13-02-2025,Education,339,Debit Card,Pune
1676,HH382,16-08-2025,Fuel,3253,upi,Pune
1677,HH941,23-05-2025,Medical,3299,Credit Card,Indore
1678,HH780,21-10-2025,Internet,3182,UPI,Pune
1679,HH690,13-09-2025,Grocceries,2027,Cash,Indore
1680,HH360,17-08-2025,Electricity,1874,UPI,Mumbai
1681,HH170,08-06-2025,Fuel,3608,Cash,Pune
1682,HH235,04-02-2025,Grocceries,3704,Cash,Mumbai
1683,HH317,09-11-2025,Rent,22648,Cash,Pune
1684,HH942,05-07-2025,Shopping,1978,Cash,Delhi
1685,HH885,30-05-2025,Grocceries,3380,Credit Card,Indore
1686,HH346,01-06-2025,Medical,823,Debit Card,Pune
1687,HH923,17-04-2025,Rent,16567,Debit Card,Indore
1688,HH449,24-06-2025,Entertainment,1064,Cash,Indore
1689,HH423,27-03-2025,Grocceries,2332,UPI,Bhopal
1690,HH961,08-10-2025,Internet,1369,upi,Bhopal
1691,HH630,25-07-2025,Shopping,1082,UPI,Indore
1692,HH345,18-09-2025,Entertainment,2557,UPI,Delhi
1693,HH156,11-10-2025,Internet,2958,UPI,Bhopal
1694,HH575,17-06-2025,Education,2815,upi,Mumbai
1695,HH160,06-08-2025,Electricity,3029,Cash,Delhi
1696,HH886,02-08-2025,Fuel,216,Cash,Indore
1697,HH902,04-08-2025,Education,903,Credit Card,Mumbai
1698,HH947,22-11-2025,Medical,3204,upi,Bhopal
1699,HH157,10-01-2025,Shopping,1637,Cash,Indore
1700,HH857,03-01-2025,Education,1212,Debit Card,Bhopal
1701,HH187,11-07-2025,Grocceries,4588,Credit Card,Pune
1702,HH655,29-10-2025,Education,2811,Debit Card,Mumbai
1703,HH130,16-05-2025,Groceries,2792,Debit Card,Delhi
1704,HH234,26-07-2025,Grocceries,2376,Credit Card,Bhopal
1705,HH311,18-11-2025,Transport,2242,Credit Card,Bhopal
1706,HH682,17-03-2025,Groceries,287,Credit Card,Indore
1707,HH596,20-01-2025,Entertainment,1298,Debit Card,Delhi
1708,HH630,11-11-2025,Shopping,1262,Debit Card,Bhopal
1709,HH548,27-02-2025,Transport,678,UPI,Bhopal
1710,HH587,15-03-2025,Medical,1058,UPI,Mumbai
1711,HH330,20-02-2025,Medical,3731,UPI,Pune
1712,HH337,20-11-2025,Electricity,1397,upi,Delhi
1713,HH492,25-11-2025,Education,2105,upi,Mumbai
1714,HH464,04-06-2025,Medical,2147,Cash,Bhopal
1715,HH362,18-10-2025,Fuel,1976,Credit Card,Bhopal
1716,HH936,07-05-2025,Entertainment,2532,Credit Card,Delhi
1717,HH207,04-08-2025,Education,289,Credit Card,Pune
1718,HH455,08-05-2025,Electricity,1756,Credit Card,Pune
1719,HH848,20-08-2025,Groceries,4301,Cash,Delhi
1720,HH712,19-04-2025,Education,4736,Credit Card,Bhopal
1721,HH879,20-02-2025,Grocceries,2647,Debit Card,Bhopal
1722,HH119,25-07-2025,Shopping,4276,Debit Card,Bhopal
1723,HH138,23-12-2025,Transport,2774,Debit Card,Bhopal
1724,HH570,06-02-2025,Transport,1382,Debit Card,Delhi
1725,HH279,11-10-2025,Rent,17161,Credit Card,Mumbai
1726,HH429,22-04-2025,Shopping,1132,upi,Bhopal
1727,HH185,19-01-2025,Medical,4291,Credit Card,Bhopal
1728,HH271,04-12-2025,Internet,2501,Credit Card,Pune
