transaction_id,household_id,date,category,amount,payment_mode,city
1249,HH316,2025-05-09,Groceries,509,Net Banking,Delhi
1250,HH878,2025-02-27,Electricity,688,Net Banking,Mumbai
1251,HH747,2025-05-13,Rent,17122,UPI,Pune
1252,HH437,2025-04-09,Electricity,2900,Net Banking,Mumbai
1253,HH411,2025-09-20,Internet,517,Cash,Indore
1254,HH415,2025-06-17,Electricity,3166,UPI,Indore
1255,HH792,2025-01-06,Medical,1170,UPI,Indore
1256,HH687,2025-10-13,Entertainment,954,Card,Delhi
1257,HH319,2025-01-09,Internet,3691,Cash,Delhi
1258,HH714,2025-11-15,Medical,1841,Cash,Indore
1259,HH696,2025-04-27,Education,1713,Cash,Bhopal
1260,HH423,2025-05-23,Shopping,504,Card,Mumbai
1261,HH589,2025-01-15,Entertainment,759,Net Banking,Indore
1262,HH707,2025-01-08,Fuel,2732,Cash,Delhi
1263,HH919,2025-12-02,Electricity,171,UPI,Delhi
1264,HH533,2025-01-10,Medical,4555,Net Banking,Indore
1265,HH910,2025-09-11,Medical,4956,Net Banking,Bhopal
1266,HH926,2025-05-24,Medical,4280,UPI,Bhopal
1267,HH460,2025-07-19,Electricity,3715,Net Banking,Bhopal
1268,HH680,2025-10-23,Internet,2890,UPI,Delhi
1269,HH946,2025-06-11,Education,3521,Card,Mumbai
1270,HH224,2025-06-01,Internet,436,Card,Bhopal
1271,HH828,2025-05-13,Groceries,1158,Cash,Delhi
1272,HH607,2025-01-06,Entertainment,3990,Cash,Bhopal
1273,HH820,2025-10-03,Medical,725,Net Banking,Pune
1274,HH669,2025-11-11,Entertainment,2632,Net Banking,Indore
1275,HH713,2025-08-28,Medical,4392,UPI,Pune
1276,HH251,2025-02-12,Entertainment,1566,Card,Indore
1277,HH610,2025-02-13,Internet,1726,UPI,Bhopal
1278,HH795,2025-03-07,Groceries,461,Net Banking,Delhi
1279,HH879,2025-06-01,Fuel,3617,UPI,Indore
1280,HH972,2025-06-23,Electricity,2339,UPI,Bhopal
1281,HH903,2025-06-27,Fuel,1777,Cash,Delhi
1282,HH945,2025-01-05,Entertainment,335,Cash,Pune
1283,HH820,2025-12-01,Electricity,3048,Net Banking,Bhopal
1284,HH356,2025-10-31,Internet,3219,UPI,Mumbai
1285,HH756,2025-03-02,Entertainment,2958,Card,Delhi
1286,HH266,2025-02-18,Entertainment,415,Card,Indore
1287,HH578,2025-03-22,Medical,3722,UPI,Bhopal
1288,HH645,2025-10-10,Groceries,790,Net Banking,Pune
1289,HH138,2025-12-12,Shopping,958,Net Banking,Bhopal
1290,HH128,2025-07-31,Fuel,2992,Card,Pune
1291,HH429,2025-05-26,Electricity,2764,Net Banking,Bhopal
1292,HH391,2025-07-29,Medical,4035,UPI,Indore
1293,HH778,2025-03-14,Education,3871,Cash,Pune
1294,HH557,2025-08-09,Internet,2216,Card,Indore
1295,HH899,2025-01-18,Internet,2736,Card,Indore
1296,HH762,2025-01-07,Rent,21499,Cash,Indore
1297,HH276,2025-11-03,Medical,1368,Net Banking,Pune
1298,HH858,2025-07-31,Fuel,3356,Card,Delhi
1299,HH153,2025-05-28,Fuel,1625,Card,Indore
1300,HH821,2025-11-22,Medical,2438,Net Banking,Delhi
1301,HH149,2025-10-19,Groceries,2454,Card,Pune
1302,HH141,2025-09-13,Transport,627,Cash,Delhi
1303,HH861,2025-07-10,Electricity,1061,UPI,Mumbai
1304,HH617,2025-10-24,Internet,258,Card,Pune
1305,HH820,2025-02-01,Internet,1353,Cash,Indore
1306,HH688,2025-12-31,Entertainment,1584,Net Banking,Pune
1307,HH736,2025-10-30,Shopping,5409,Cash,Pune
1308,HH737,2025-07-17,Shopping,4960,Net Banking,Mumbai
1309,HH646,2025-11-14,Entertainment,3342,Card,Indore
1310,HH758,2025-07-06,Rent,16572,Net Banking,Mumbai
1311,HH854,2025-12-09,Shopping,1548,UPI,Indore
1312,HH784,2025-05-30,Fuel,3986,Card,Delhi
1313,HH783,2025-04-26,Groceries,3255,Cash,Pune
1314,HH833,2025-07-28,Shopping,2342,Net Banking,Delhi
1315,HH796,2025-05-13,Shopping,3726,Card,Mumbai
1316,HH970,2025-09-18,Fuel,3835,UPI,Delhi
1317,HH810,2025-04-02,Shopping,3189,Net Banking,Mumbai
1318,HH925,2025-07-16,Transport,1422,Cash,Mumbai
1319,HH717,2025-08-28,Medical,2170,Card,Indore
1320,HH787,2025-01-05,Groceries,565,UPI,Indore
1321,HH924,2025-11-04,Entertainment,2070,UPI,Bhopal
1322,HH761,2025-07-31,Education,1377,Cash,Mumbai
1323,HH264,2025-11-14,Rent,17563,Card,Mumbai
1324,HH697,2025-02-10,Rent,22095,Cash,Mumbai
1325,HH836,2025-01-10,Fuel,1164,UPI,Bhopal
1326,HH981,2025-01-05,Education,1163,Card,Pune
1327,HH993,2025-12-12,Groceries,1899,Card,Mumbai
1328,HH997,2025-08-17,Electricity,1437,Cash,Bhopal
1329,HH870,2025-10-08,Entertainment,2350,Cash,Bhopal
1330,HH181,2025-12-22,Fuel,3267,Card,Mumbai
1331,HH986,2025-11-15,Rent,15849,UPI,Delhi
1332,HH985,2025-12-06,Internet,810,Cash,Pune
1333,HH923,2025-11-08,Internet,3577,UPI,Pune
1334,HH363,2025-07-10,Education,2644,Cash,Mumbai
1335,HH447,2025-07-22,Electricity,3455,Net Banking,Indore
1336,HH787,2025-03-29,Electricity,2258,Card,Mumbai
1337,HH657,2025-02-19,Education,2288,Cash,Bhopal
1338,HH176,2025-11-12,Education,1046,UPI,Indore
1339,HH523,2025-12-07,Shopping,4422,UPI,Indore
1340,HH129,2025-12-12,Groceries,2164,Cash,Delhi
1341,HH358,2025-02-07,Electricity,3301,Cash,Bhopal
1342,HH556,2025-05-04,Entertainment,3160,Cash,Bhopal
1343,HH744,2025-08-31,Groceries,1365,Card,Pune
1344,HH838,2025-08-09,Groceries,3325,Net Banking,Bhopal
1345,HH642,2025-03-16,Medical,428,Card,Pune
1346,HH742,2025-07-08,Groceries,1687,Card,Indore
1347,HH733,2025-03-18,Electricity,312,Card,Indore
1348,HH321,2025-02-09,Internet,3201,Card,Mumbai
1349,HH743,2025-03-08,Electricity,1144,Cash,Bhopal
1350,HH183,2025-05-25,Fuel,1010,Cash,Delhi
1351,HH896,2025-03-09,Fuel,103,Net Banking,Indore
1352,HH655,2025-01-27,Fuel,107,UPI,Indore
1353,HH391,2025-03-16,Rent,10944,Net Banking,Delhi
1354,HH654,2025-10-19,Internet,929,Net Banking,Mumbai
1355,HH321,2025-02-06,Entertainment,548,Card,Bhopal
1356,HH209,2025-01-02,Electricity,1492,Card,Delhi
1357,HH183,2025-12-21,Shopping,5659,Net Banking,Indore
1358,HH117,2025-01-06,Fuel,1957,UPI,Pune
1359,HH630,2025-04-28,Medical,1598,Cash,Pune
1360,HH176,2025-02-26,Medical,2791,UPI,Delhi
1361,HH171,2025-09-28,Groceries,2243,Card,Mumbai
1362,HH741,2025-01-19,Groceries,1351,Cash,Mumbai
1363,HH753,2025-01-25,Rent,20836,Card,Pune
1364,HH570,2025-03-11,Entertainment,510,Card,Delhi
1365,HH186,2025-03-02,Electricity,3342,Card,Indore
1366,HH216,2025-06-17,Medical,594,Net Banking,Delhi
1367,HH975,2025-04-24,Rent,22773,Net Banking,Bhopal
1368,HH103,2025-06-24,Education,3930,UPI,Bhopal
1369,HH706,2025-08-19,Shopping,733,Net Banking,Mumbai
1370,HH550,2025-11-23,Transport,3903,Cash,Indore
1371,HH987,2025-05-16,Medical,2150,UPI,Mumbai
1372,HH377,2025-11-24,Internet,120,UPI,Bhopal
1373,HH826,2025-04-03,Electricity,169,Card,Bhopal
1374,HH605,2025-04-17,Groceries,1853,Cash,Pune
1375,HH887,2025-02-04,Transport,3251,Cash,Pune
1376,HH188,2025-01-07,Fuel,2484,Cash,Mumbai
1377,HH798,2025-12-17,Entertainment,1211,Cash,Indore
1378,HH130,2025-12-06,Medical,2648,Net Banking,Pune
1379,HH881,2025-03-02,Transport,3824,Net Banking,Indore
1380,HH843,2025-10-22,Electricity,1035,Net Banking,Bhopal
1381,HH754,2025-12-28,Education,545,Cash,Mumbai
1382,HH175,2025-12-07,Groceries,3039,Net Banking,Bhopal
1383,HH799,2025-08-23,Entertainment,3209,Card,Pune
1384,HH573,2025-06-14,Transport,3319,Cash,Bhopal
1385,HH350,2025-01-29,Electricity,3932,Net Banking,Mumbai
1386,HH385,2025-08-12,Groceries,2388,Net Banking,Bhopal
1387,HH859,2025-04-25,Transport,2999,Cash,Indore
1388,HH932,2025-06-12,Entertainment,803,Cash,Bhopal
1389,HH310,2025-07-04,Groceries,1105,Net Banking,Pune
1390,HH671,2025-11-21,Electricity,2054,Net Banking,Bhopal
1391,HH558,2025-06-08,Transport,2635,UPI,Indore
1392,HH395,2025-04-17,Entertainment,2980,Cash,Delhi
1393,HH318,2025-05-27,Shopping,2470,Net Banking,Indore
1394,HH484,2025-06-11,Internet,3698,Cash,Delhi
1395,HH216,2025-03-17,Education,2702,Cash,Pune
1396,HH652,2025-09-04,Groceries,2288,Cash,Delhi
1397,HH339,2025-01-31,Education,2152,Net Banking,Indore
1398,HH196,2025-01-06,Education,3114,Net Banking,Bhopal
1399,HH561,2025-03-15,Medical,955,Card,Pune
1400,HH150,2025-05-26,Medical,3009,UPI,Delhi
1401,HH617,2025-08-08,Education,748,Net Banking,Bhopal
1402,HH781,2025-11-03,Medical,4073,UPI,Bhopal
1403,HH137,2025-07-21,Medical,1006,UPI,Mumbai
1404,HH955,2025-02-14,Rent,9290,Cash,Bhopal
1405,HH352,2025-02-08,Education,1047,UPI,Bhopal
1406,HH130,2025-03-02,Groceries,1902,Cash,Pune
1407,HH293,2025-11-20,Shopping,4045,Card,Delhi
1408,HH261,2025-01-06,Fuel,2751,Net Banking,Delhi
1409,HH438,2025-12-07,Groceries,2130,UPI,Bhopal
1410,HH877,2025-10-08,Groceries,917,Cash,Mumbai
1411,HH710,2025-03-13,Transport,2334,Net Banking,Indore
1412,HH846,2025-09-01,Shopping,3188,Net Banking,Delhi
1413,HH308,2025-05-25,Medical,3563,UPI,Pune
1414,HH135,2025-04-27,Fuel,1156,Cash,Bhopal
1415,HH286,2025-03-08,Internet,1270,Card,Mumbai
1416,HH448,2025-10-04,Education,584,Card,Mumbai
1417,HH112,2025-06-03,Rent,9310,Cash,Bhopal
1418,HH231,2025-09-12,Fuel,3719,Cash,Indore
1419,HH993,2025-11-25,Internet,1523,Cash,Delhi
1420,HH878,2025-11-29,Medical,3061,Net Banking,Mumbai
1421,HH320,2025-06-28,Transport,1109,Card,Delhi
1422,HH242,2025-08-01,Entertainment,1520,Net Banking,Bhopal
1423,HH267,2025-06-18,Fuel,2723,Card,Indore
1424,HH899,2025-12-06,Internet,1388,Net Banking,Indore
1425,HH958,2025-09-27,Rent,11460,Net Banking,Bhopal
1426,HH624,2025-08-06,Groceries,664,Card,Bhopal
1427,HH443,2025-08-11,Transport,2691,Net Banking,Delhi
1428,HH781,2025-01-26,Entertainment,3137,Card,Indore
1429,HH445,2025-09-10,Transport,2167,Net Banking,Bhopal
1430,HH734,2025-06-22,Fuel,1486,Card,Indore
1431,HH224,2025-05-26,Groceries,1644,Net Banking,Mumbai
1432,HH754,2025-06-04,Internet,1598,Cash,Indore
1433,HH420,2025-03-26,Entertainment,1744,Net Banking,Indore
1434,HH619,2025-05-12,Shopping,6187,Net Banking,Bhopal
1435,HH888,2025-10-02,Rent,16517,Cash,Mumbai
1436,HH597,2025-01-23,Entertainment,1674,Card,Indore
1437,HH803,2025-03-12,Shopping,2935,Cash,Bhopal
1438,HH628,2025-01-26,Entertainment,587,UPI,Indore
1439,HH336,2025-07-03,Fuel,1946,Cash,Bhopal
1440,HH890,2025-12-14,Medical,1149,Card,Pune
1441,HH354,2025-10-21,Entertainment,1523,UPI,Pune
1442,HH635,2025-10-12,Transport,726,Net Banking,Delhi
1443,HH155,2025-02-17,Groceries,2063,UPI,Bhopal
1444,HH285,2025-12-04,Electricity,3516,Net Banking,Pune
1445,HH905,2025-12-15,Groceries,2364,Net Banking,Pune
1446,HH986,2025-08-11,Entertainment,3372,Cash,Delhi
1447,HH692,2025-09-22,Groceries,1312,Net Banking,Delhi
1448,HH344,2025-09-25,Entertainment,297,Net Banking,Indore
1449,HH956,2025-07-26,Education,1439,Card,Indore
1450,HH855,2025-08-08,Fuel,1822,UPI,Pune
1451,HH401,2025-02-26,Medical,4322,UPI,Indore
1452,HH848,2025-07-21,Entertainment,295,Net Banking,Delhi
1453,HH715,2025-03-08,Fuel,2014,UPI,Mumbai
1454,HH401,2025-06-15,Medical,3583,Net Banking,Delhi
1455,HH513,2025-09-26,Entertainment,985,Net Banking,Pune
1456,HH131,2025-03-06,Transport,2194,Net Banking,Pune
1457,HH771,2025-08-03,Fuel,1175,UPI,Pune
1458,HH626,2025-07-03,Rent,10238,Cash,Mumbai
1459,HH269,2025-07-13,Rent,19947,Card,Bhopal
1460,HH186,2025-04-05,Shopping,6849,UPI,Bhopal
1461,HH987,2025-10-15,Shopping,2894,Net Banking,Pune
1462,HH939,2025-06-03,Internet,3215,Cash,Indore
1463,HH921,2025-04-15,Electricity,3203,Net Banking,Bhopal
1464,HH442,2025-05-31,Groceries,1004,UPI,Pune
1465,HH420,2025-11-25,Internet,1027,Cash,Delhi
1466,HH221,2025-09-23,Shopping,2494,Cash,Indore
1467,HH157,2025-05-12,Medical,4135,Cash,Delhi
1468,HH973,2025-08-14,Groceries,2133,UPI,Bhopal
1469,HH865,2025-03-09,Entertainment,3017,UPI,Mumbai
1470,HH447,2025-04-12,Internet,2330,Net Banking,Pune
1471,HH958,2025-04-03,Internet,3461,UPI,Mumbai
1472,HH744,2025-02-07,Shopping,3241,Card,Pune
1473,HH455,2025-09-26,Medical,3060,Cash,Pune
1474,HH637,2025-09-23,Shopping,6468,Cash,Bhopal
1475,HH456,2025-09-01,Rent,11128,Card,Mumbai
1476,HH402,2025-06-03,Groceries,2803,Cash,Indore
1477,HH253,2025-01-15,Rent,19468,Net Banking,Pune
1478,HH274,2025-04-15,Groceries,2574,UPI,Indore
1479,HH383,2025-04-06,Internet,3046,UPI,Indore
1480,HH401,2025-01-07,Transport,3547,UPI,Pune
1481,HH694,2025-02-23,Rent,14200,Net Banking,Mumbai
1482,HH896,2025-08-27,Internet,1306,Cash,Bhopal
1483,HH864,2025-12-17,Groceries,2428,Cash,Delhi
1484,HH481,2025-11-05,Shopping,3107,Cash,Mumbai
1485,HH149,2025-01-10,Groceries,1742,Card,Bhopal
1486,HH863,2025-10-16,Transport,3909,Cash,Pune
1487,HH441,2025-08-30,Electricity,3549,UPI,Bhopal
1488,HH868,2025-10-24,Medical,1142,Net Banking,Delhi
1489,HH255,2025-11-19,Entertainment,195,UPI,Pune
1490,HH553,2025-05-05,Rent,12759,Net Banking,Indore
1491,HH487,2025-05-09,Groceries,3077,Cash,Indore
1492,HH107,2025-03-17,Shopping,6314,Cash,Mumbai
1493,HH847,2025-05-01,Groceries,2226,UPI,Mumbai
1494,HH705,2025-06-18,Medical,4798,Cash,Bhopal
1495,HH321,2025-05-14,Fuel,819,Cash,Delhi
1496,HH861,2025-06-18,Shopping,4156,Net Banking,Pune
1497,HH574,2025-09-05,Shopping,1400,Card,Bhopal
1498,HH236,2025-05-16,Rent,14998,Cash,Delhi
1499,HH814,2025-08-11,Entertainment,1295,UPI,Pune
1500,HH265,2025-12-15,Education,3225,Cash,Bhopal
1501,HH415,2025-01-27,Education,3963,Cash,Delhi
1502,HH221,2025-01-29,Electricity,2028,Net Banking,Delhi
1503,HH228,2025-11-22,Groceries,2754,UPI,Mumbai
1504,HH827,2025-10-29,Entertainment,2574,UPI,Delhi
1505,HH739,2025-09-18,Fuel,2906,Net Banking,Indore
1506,HH801,2025-10-05,Medical,1553,Net Banking,Mumbai
1507,HH989,2025-05-31,Rent,13610,Net Banking,Mumbai
1508,HH386,2025-11-25,Groceries,3010,UPI,Bhopal
1509,HH400,2025-09-23,Groceries,2349,UPI,Indore
1510,HH263,2025-02-23,Electricity,2738,UPI,Bhopal
1511,HH592,2025-05-31,Groceries,3349,UPI,Indore
1512,HH822,2025-01-01,Education,600,Net Banking,Indore
1513,HH104,2025-12-14,Medical,3795,Cash,Pune
1514,HH379,2025-04-16,Electricity,751,Net Banking,Indore
1515,HH887,2025-09-12,Fuel,2637,Card,Mumbai
1516,HH944,2025-05-02,Shopping,2152,Card,Delhi
1517,HH609,2025-03-31,Entertainment,1439,Card,Delhi
1518,HH599,2025-05-04,Electricity,3450,UPI,Delhi
1519,HH140,2025-06-07,Entertainment,2645,UPI,Indore
1520,HH867,2025-03-06,Shopping,2368,Card,Bhopal
1521,HH796,2025-03-20,Shopping,6734,UPI,Indore
1522,HH361,2025-06-29,Transport,1313,UPI,Pune
1523,HH509,2025-03-19,Transport,3515,Net Banking,Indore
1524,HH409,2025-03-05,Shopping,3910,UPI,Bhopal
1525,HH594,2025-12-06,Education,1868,UPI,Pune
1526,HH168,2025-03-13,Medical,1668,Net Banking,Indore
1527,HH591,2025-09-30,Internet,1600,Cash,Mumbai
1528,HH544,2025-06-23,Internet,2239,Net Banking,Mumbai
1529,HH194,2025-04-28,Education,1911,Card,Mumbai
1530,HH574,2025-03-19,Rent,15071,Cash,Pune
1531,HH544,2025-03-03,Entertainment,2665,Net Banking,Bhopal
1532,HH755,2025-09-29,Transport,458,Cash,Indore
1533,HH358,2025-06-11,Rent,15851,Net Banking,Delhi
1534,HH189,2025-01-12,Transport,3763,Net Banking,Pune
1535,HH891,2025-04-29,Medical,1719,Net Banking,Mumbai
1536,HH938,2025-10-22,Medical,1609,Card,Mumbai
1537,HH648,2025-06-16,Entertainment,3105,Net Banking,Bhopal
1538,HH531,2025-06-23,Medical,4518,Card,Pune
1539,HH232,2025-02-17,Shopping,5035,UPI,Bhopal
1540,HH499,2025-08-07,Entertainment,2661,UPI,Bhopal
1541,HH603,2025-11-23,Medical,3500,Cash,Pune
1542,HH580,2025-03-08,Internet,2275,Card,Pune
1543,HH918,2025-11-17,Groceries,3414,Cash,Delhi
1544,HH616,2025-09-04,Rent,20472,UPI,Bhopal
1545,HH385,2025-01-27,Medical,4199,Card,Mumbai
1546,HH317,2025-08-30,Groceries,1391,Cash,Delhi
1547,HH912,2025-03-26,Transport,1636,Net Banking,Delhi
1548,HH931,2025-10-09,Education,304,UPI,Indore
1549,HH822,2025-09-11,Transport,285,Cash,Mumbai
1550,HH742,2025-09-26,Education,166,Cash,Bhopal
1551,HH256,2025-01-25,Internet,1561,Net Banking,Mumbai
1552,HH418,2025-12-04,Internet,849,UPI,Delhi
1553,HH367,2025-06-19,Electricity,1940,Card,Pune
1554,HH273,2025-06-11,Education,1337,Net Banking,Bhopal
1555,HH105,2025-04-04,Rent,18422,Card,Mumbai
1556,HH252,2025-02-27,Fuel,3923,UPI,Mumbai
1557,HH765,2025-11-06,Transport,2348,Cash,Mumbai
1558,HH452,2025-11-05,Shopping,2848,UPI,Pune
1559,HH432,2025-12-06,Groceries,3064,Cash,Delhi
1560,HH865,2025-04-25,Electricity,778,Card,Indore
1561,HH879,2025-12-26,Internet,920,Cash,Mumbai
1562,HH681,2025-01-30,Rent,24601,Cash,Indore
1563,HH408,2025-06-29,Education,1745,Cash,Bhopal
1564,HH414,2025-07-07,Transport,2731,Net Banking,Pune
1565,HH406,2025-05-19,Rent,11264,Card,Bhopal
1566,HH499,2025-08-04,Fuel,3293,Cash,Mumbai
1567,HH967,2025-11-19,Entertainment,1676,Cash,Mumbai
1568,HH485,2025-09-04,Internet,3764,UPI,Mumbai
1569,HH239,2025-12-24,Entertainment,3572,Card,Bhopal
1570,HH409,2025-05-06,Transport,503,Card,Indore
1571,HH757,2025-03-10,Electricity,2980,UPI,Mumbai
1572,HH336,2025-05-20,Shopping,2002,Card,Delhi
1573,HH278,2025-07-01,Fuel,2143,UPI,Bhopal
1574,HH760,2025-07-10,Internet,297,Cash,Pune
1575,HH285,2025-11-01,Education,3015,UPI,Delhi
1576,HH306,2025-01-14,Internet,3181,Net Banking,Pune
1577,HH512,2025-01-04,Internet,3231,Net Banking,Pune
1578,HH365,2025-10-31,Transport,2500,Card,Pune
1579,HH666,2025-11-23,Medical,1126,Card,Pune
1580,HH426,2025-01-18,Rent,9124,Cash,Bhopal
1581,HH909,2025-12-02,Internet,2435,UPI,Bhopal
1582,HH957,2025-04-25,Electricity,1567,Cash,Bhopal
1583,HH425,2025-08-29,Rent,15993,UPI,Indore
1584,HH616,2025-09-09,Transport,2016,Cash,Mumbai
1585,HH707,2025-10-08,Electricity,268,Card,Bhopal
1586,HH570,2025-01-18,Rent,16105,Cash,Mumbai
1587,HH470,2025-11-25,Internet,3959,Card,Mumbai
1588,HH992,2025-03-23,Internet,3090,Card,Delhi
1589,HH248,2025-09-07,Rent,15902,Cash,Indore
1590,HH250,2025-04-21,Shopping,5480,Cash,Mumbai
1591,HH321,2025-07-13,Entertainment,3969,Net Banking,Mumbai
1592,HH847,2025-03-08,Fuel,1363,Card,Bhopal
1593,HH862,2025-08-16,Internet,567,UPI,Indore
1594,HH809,2025-08-20,Electricity,3023,Cash,Delhi
1595,HH614,2025-07-01,Shopping,5570,Card,Delhi
1596,HH431,2025-08-11,Internet,651,Net Banking,Indore
1597,HH416,2025-01-06,Groceries,455,Cash,Mumbai
1598,HH276,2025-01-19,Medical,1597,UPI,Indore
1599,HH367,2025-09-02,Entertainment,3054,Net Banking,Indore
1600,HH956,2025-11-10,Rent,13221,UPI,Indore
1601,HH219,2025-01-18,Groceries,587,UPI,Bhopal
1602,HH644,2025-09-01,Internet,3537,Net Banking,Bhopal
1603,HH374,2025-12-30,Education,3885,UPI,Bhopal
1604,HH466,2025-03-12,Electricity,1724,Card,Delhi
1605,HH976,2025-11-22,Internet,1654,Card,Pune
1606,HH500,2025-07-30,Internet,3891,Cash,Mumbai
1607,HH238,2025-10-19,Entertainment,2022,Card,Mumbai
1608,HH585,2025-03-18,Fuel,3297,Cash,Mumbai
1609,HH311,2025-01-16,Fuel,2691,UPI,Indore
1610,HH559,2025-08-02,Internet,2861,Cash,Bhopal
1611,HH409,2025-04-01,Medical,679,Cash,Delhi
1612,HH338,2025-09-15,Electricity,882,Net Banking,Indore
1613,HH719,2025-03-01,Internet,2849,Card,Mumbai
1614,HH517,2025-10-12,Entertainment,2557,Net Banking,Mumbai
1615,HH340,2025-01-20,Transport,2987,Net Banking,Bhopal
1616,HH672,2025-06-16,Internet,2933,Cash,Mumbai
1617,HH103,2025-01-24,Medical,1703,UPI,Mumbai
1618,HH629,2025-10-27,Transport,2799,Card,Bhopal
1619,HH649,2025-01-20,Fuel,1854,Card,Delhi
1620,HH390,2025-04-02,Groceries,1264,UPI,Bhopal
1621,HH561,2025-08-13,Internet,943,Net Banking,Delhi
1622,HH640,2025-07-31,Transport,1743,Net Banking,Bhopal
1623,HH921,2025-03-09,Internet,3810,UPI,Bhopal
1624,HH393,2025-05-09,Rent,17964,UPI,Indore
1625,HH518,2025-09-30,Medical,1937,Cash,Delhi
1626,HH217,2025-02-09,Rent,15253,Net Banking,Mumbai
1627,HH830,2025-05-30,Shopping,1616,UPI,Indore
1628,HH718,2025-12-07,Entertainment,2284,Cash,Indore
1629,HH575,2025-12-07,Internet,1170,Net Banking,Bhopal
1630,HH971,2025-04-10,Entertainment,422,UPI,Mumbai
1631,HH322,2025-09-14,Groceries,429,Cash,Mumbai
1632,HH102,2025-07-19,Shopping,3935,Net Banking,Indore
1633,HH520,2025-07-19,Electricity,2169,Card,Bhopal
1634,HH570,2025-11-05,Medical,3226,Card,Pune
1635,HH433,2025-06-25,Education,3801,Cash,Indore
1636,HH996,2025-11-05,Transport,1422,Cash,Indore
1637,HH553,2025-07-20,Medical,3482,Cash,Mumbai
1638,HH532,2025-05-10,Groceries,386,Card,Pune
1639,HH860,2025-11-13,Fuel,943,Net Banking,Indore
1640,HH747,2025-07-13,Fuel,1906,Cash,Mumbai
1641,HH880,2025-04-11,Transport,3971,Card,Indore
1642,HH162,2025-01-09,Education,2938,Net Banking,Delhi
1643,HH493,2025-10-07,Rent,13815,Net Banking,Mumbai
1644,HH405,2025-11-25,Electricity,2881,Card,Bhopal
1645,HH370,2025-05-27,Entertainment,2810,Net Banking,Mumbai
1646,HH791,2025-01-06,Groceries,1618,Cash,Indore
1647,HH378,2025-06-12,Groceries,3379,Net Banking,Mumbai
1648,HH528,2025-03-08,Medical,1402,Net Banking,Pune
1649,HH124,2025-04-23,Entertainment,1267,Cash,Bhopal
1650,HH223,2025-05-15,Education,3827,Cash,Mumbai
1651,HH397,2025-03-23,Medical,1292,UPI,Bhopal
1652,HH877,2025-08-11,Internet,2349,Card,Bhopal
1653,HH372,2025-03-14,Rent,10461,Card,Indore
1654,HH337,2025-11-12,Electricity,751,Cash,Pune
1655,HH548,2025-09-14,Electricity,2527,Cash,Delhi
1656,HH483,2025-11-04,Rent,12144,UPI,Mumbai
1657,HH512,2025-11-21,Shopping,2200,Card,Indore
1658,HH373,2025-03-17,Shopping,2857,Card,Delhi
1659,HH870,2025-07-07,Medical,1926,Cash,Indore
1660,HH894,2025-09-29,Rent,22075,Net Banking,Delhi
1661,HH591,2025-06-26,Education,3377,Net Banking,Mumbai
1662,HH389,2025-01-12,Education,3072,UPI,Delhi
1663,HH541,2025-06-06,Groceries,659,UPI,Mumbai
1664,HH290,2025-05-11,Fuel,2795,UPI,Indore
1665,HH820,2025-03-31,Groceries,336,Cash,Bhopal
1666,HH885,2025-08-15,Electricity,3476,Cash,Indore
1667,HH262,2025-09-18,Transport,2966,Net Banking,Indore
1668,HH363,2025-09-18,Medical,2002,Card,Bhopal
1669,HH965,2025-12-20,Fuel,3178,Cash,Delhi
1670,HH296,2025-02-07,Medical,1785,Cash,Indore
1671,HH801,2025-11-19,Entertainment,2123,Card,Delhi
1672,HH634,2025-05-09,Rent,19304,UPI,Bhopal
1673,HH773,2025-09-28,Transport,3136,Card,Delhi
1674,HH634,2025-12-22,Fuel,2906,UPI,Delhi
1675,HH914,2025-10-23,Entertainment,2054,UPI,Mumbai
1676,HH473,2025-03-07,Groceries,1186,Net Banking,Delhi
1677,HH116,2025-10-10,Transport,2879,Card,Mumbai
1678,HH938,2025-04-24,Fuel,2219,Card,Mumbai
1679,HH619,2025-09-28,Transport,3825,Card,Mumbai
1680,HH768,2025-02-16,Groceries,2963,Cash,Mumbai
1681,HH522,2025-03-02,Medical,4877,UPI,Mumbai
1682,HH762,2025-06-29,Rent,19706,Cash,Delhi
1683,HH730,2025-07-05,Fuel,2145,UPI,Indore
1684,HH604,2025-03-03,Transport,2665,Card,Delhi
1685,HH964,2025-06-13,Fuel,2696,UPI,Pune
1686,HH146,2025-11-29,Electricity,1230,UPI,Pune
1687,HH480,2025-02-07,Education,1010,Net Banking,Delhi
1688,HH590,2025-01-21,Electricity,888,UPI,Pune
1689,HH647,2025-12-23,Rent,18802,UPI,Mumbai
1690,HH288,2025-06-06,Fuel,3229,Cash,Indore
1691,HH597,2025-11-05,Medical,725,Net Banking,Indore
1692,HH159,2025-01-08,Shopping,1145,Card,Delhi
1693,HH872,2025-08-08,Rent,22634,Card,Mumbai
1694,HH898,2025-11-01,Education,2798,UPI,Bhopal
1695,HH625,2025-10-31,Medical,2301,Net Banking,Pune
1696,HH257,2025-01-10,Internet,3763,Net Banking,Bhopal
1697,HH533,2025-10-15,Education,1195,UPI,Bhopal
1698,HH786,2025-01-27,Shopping,1124,Card,Delhi
1699,HH383,2025-03-18,Electricity,1946,UPI,Bhopal
1700,HH233,2025-08-25,Groceries,2405,Card,Indore
1701,HH722,2025-08-25,Transport,1271,UPI,Indore
1702,HH485,2025-05-06,Shopping,6582,Net Banking,Pune
