transaction_id,household_id,date,category,amount,payment_mode,city
1811,HH801,2025-06-30,Transport,1304,,Pune
1812,HH633,2025-07-27,Fuel,2505,Cash,Delhi
1813,HH121,2025-05-10,Fuel,512,,Mumbai
1814,HH422,2025-05-06,Fuel,1226,upi,
1815,HH435,2025-07-25,Medical,718,,
1816,HH476,2025-01-05,Electricity,802,Debit Card,Delhi
1817,HH270,2025-03-06,Groceries,4144,Cash,Indore
1818,HH333,2025-01-22,Electricity,4742,Debit Card,
1819,HH682,2025-04-17,Internet,4763,Credit Card,Bhopal
1820,HH356,2025-02-27,Education,3782,Debit Card,Pune
1821,HH371,2025-07-12,Rent,22589,UPI,Mumbai
1822,HH445,2025-05-16,Medical,181,Cash,Pune
1823,HH113,2025-11-23,Education,621,UPI,
1824,HH307,2025-07-12,Groceries,3744,upi,Mumbai
1825,HH278,2025-08-08,Internet,1628,Credit Card,Delhi
1826,HH604,2025-03-14,Grocceries,4645,UPI,Delhi
1827,HH597,2025-10-30,Entertainment,1820,upi,Mumbai
1828,HH657,2025-09-05,Electricity,4563,,Mumbai
1829,HH394,2025-12-12,Rent,10902,Debit Card,
1830,HH417,2025-03-13,Transport,3488,upi,Bhopal
1831,HH713,2025-03-06,Rent,12346,UPI,Mumbai
1832,HH760,2025-03-28,Shopping,4852,Credit Card,Mumbai
1833,HH449,2025-07-03,Grocceries,3795,Credit Card,Indore
1834,HH913,2025-04-23,Grocceries,1088,upi,Delhi
1835,HH386,2025-08-17,Grocceries,1996,UPI,Pune
1836,HH513,2025-02-01,Internet,2079,Cash,Delhi
1837,HH152,2025-01-20,Rent,23023,UPI,Indore
1838,HH294,2025-08-13,Internet,3943,Debit Card,Indore
1839,HH309,2025-12-04,Transport,4579,UPI,Delhi
1840,HH693,07-08-2025,Fuel,4739,Debit Card,Indore
1841,HH965,2025-10-17,Transport,2156,,Mumbai
1842,HH985,2025-03-13,Internet,3276,Cash,
1843,HH909,2025-07-28,Internet,2954,Cash,Pune
1844,HH619,2025-10-23,Medical,3573,UPI,Pune
1845,HH401,2025-06-15,Rent,14904,Cash,
1846,HH328,2025-06-28,Shopping,4611,Debit Card,Indore
1847,HH621,2025-02-11,Education,3643,upi,Bhopal
1848,HH838,2025-04-04,Electricity,2078,Cash,Indore
1849,HH587,2025-02-14,Internet,2719,Cash,Mumbai
1850,HH937,2025-04-30,Grocceries,1971,Debit Card,Delhi
1851,HH213,2025-10-12,Education,1598,upi,Delhi
1852,HH424,2025-09-27,Groceries,4581,,Delhi
1853,HH355,2025-04-03,Electricity,4372,,Indore
1854,HH638,2025-11-27,Electricity,3058,Cash,
1855,HH494,2025-11-25,Electricity,4426,Cash,
1856,HH926,20-02-2025,Internet,1932,,Pune
1857,HH603,2025-09-02,Internet,1354,upi,Bhopal
1858,HH679,2025-08-26,Groceries,4746,Cash,Mumbai
1859,HH991,2025-05-16,Rent,17340,Debit Card,Indore
1860,HH572,07-03-2025,Grocceries,3321,,Bhopal
1861,HH556,2025-12-20,Transport,4833,,Bhopal
1862,HH261,2025-06-11,Entertainment,2265,UPI,Pune
1863,HH332,2025-03-17,Shopping,103,upi,
1864,HH428,2025-09-01,Transport,3390,upi,Bhopal
1865,HH110,2025-06-08,Transport,2917,Debit Card,Delhi
1866,HH530,2025-01-22,Groceries,4112,Cash,Indore
1867,HH358,2025-05-05,Internet,3107,UPI,Mumbai
1868,HH657,2025-05-23,Electricity,3874,,Pune
1869,HH974,2025-09-19,Grocceries,3133,upi,Delhi
1870,HH843,2025-07-04,Grocceries,456,,Bhopal
1871,HH175,2025-11-23,Transport,4755,Credit Card,Pune
1872,HH146,2025-11-07,Education,3760,upi,Bhopal
1873,HH641,2025-09-07,Entertainment,2276,Debit Card,Indore
1874,HH427,2025-05-15,Fuel,1247,Cash,
1875,HH471,13-04-2025,Shopping,1075,Cash,
1876,HH176,2025-03-19,Groceries,1885,Cash,Indore
1877,HH980,2025-09-22,Education,829,,Mumbai
1878,HH453,2025-07-30,Entertainment,3751,upi,Bhopal
1879,HH385,2025-01-18,Shopping,2480,,Indore
1880,HH809,2025-11-09,Medical,1412,Cash,
1881,HH210,2025-02-11,Transport,946,Debit Card,Pune
1882,HH956,2025-01-23,Fuel,1048,Debit Card,Indore
1883,HH618,2025-09-14,Groceries,4900,upi,
1884,HH561,2025-08-31,Rent,10962,UPI,
1885,HH380,2025-06-18,Grocceries,3570,UPI,Delhi
1886,HH753,2025-01-01,Education,3488,Credit Card,
1887,HH446,2025-10-16,Entertainment,4055,,Mumbai
1888,HH313,2025-05-10,Rent,12957,upi,Mumbai
1889,HH473,2025-01-28,Internet,215,UPI,Indore
1890,HH480,2025-12-22,Entertainment,3107,Credit Card,Indore
1891,HH723,2025-04-27,Transport,919,UPI,
1892,HH934,2025-08-19,Rent,22714,upi,Delhi
1893,HH892,2025-05-19,Groceries,182,Credit Card,Indore
1894,HH529,2025-08-04,Electricity,3238,UPI,
1895,HH420,2025-12-14,Medical,4655,UPI,
1896,HH635,2025-04-07,Transport,2164,,Delhi
1897,HH555,20-08-2025,Shopping,2964,Credit Card,Indore
1898,HH553,2025-11-29,Fuel,1574,upi,Mumbai
1899,HH993,2025-05-06,Transport,2045,Credit Card,Pune
1900,HH944,2025-03-28,Entertainment,3462,Cash,Delhi
1901,HH324,2025-02-06,Medical,4308,Cash,Delhi
1902,HH959,2025-09-14,Transport,1678,Credit Card,Delhi
1903,HH490,2025-04-29,Electricity,4590,upi,Indore
1904,HH446,2025-08-05,Grocceries,4613,Credit Card,Indore
1905,HH131,2025-10-25,Shopping,2177,,Mumbai
1906,HH846,2025-09-05,Shopping,3569,upi,Pune
1907,HH529,2025-04-29,Fuel,1243,UPI,Bhopal
1908,HH199,2025-07-11,Fuel,1543,,Pune
1909,HH655,2025-04-28,Electricity,3215,Cash,
1910,HH755,2025-01-18,Shopping,223,upi,Mumbai
1911,HH184,2025-06-08,Shopping,2988,Credit Card,Mumbai
1912,HH824,2025-10-05,Fuel,2371,upi,Bhopal
1913,HH596,2025-08-28,Medical,3661,Debit Card,Indore
1914,HH407,2025-11-01,Fuel,386,Cash,Indore
1915,HH992,2025-02-17,Transport,4756,,
1916,HH723,2025-12-31,Electricity,2053,upi,Delhi
1917,HH903,2025-09-28,Transport,166,UPI,Bhopal
1918,HH758,2025-02-01,Transport,2266,Debit Card,Bhopal
1919,HH104,2025-10-18,Grocceries,2075,Debit Card,
1920,HH257,2025-07-15,Internet,2965,Credit Card,Indore
1921,HH453,2025-05-25,Grocceries,4011,Credit Card,
1922,HH453,2025-06-30,Transport,2990,UPI,Mumbai
1923,HH166,2025-03-27,Rent,11795,,Pune
1924,HH143,2025-03-03,Entertainment,4888,Credit Card,Delhi
1925,HH602,2025-01-12,Grocceries,148,UPI,Bhopal
1926,HH676,2025-04-27,Groceries,1434,Cash,Mumbai
1927,HH629,2025-02-11,Internet,4960,UPI,Pune
1928,HH631,2025-09-30,Medical,3281,Cash,Mumbai
1929,HH148,2025-01-14,Grocceries,4245,upi,Indore
1930,HH140,2025-06-19,Fuel,1906,UPI,Indore
1931,HH631,2025-05-31,Grocceries,4918,Debit Card,Pune
1932,HH631,2025-09-19,Fuel,3691,Cash,Pune
1933,HH211,2025-07-05,Rent,10329,Cash,
1934,HH394,2025-05-10,Medical,517,,Indore
1935,HH848,2025-03-27,Groceries,2300,,Mumbai
1936,HH863,2025-07-05,Groceries,3525,Debit Card,Delhi
1937,HH256,06-05-2025,Shopping,4408,upi,Bhopal
1938,HH815,2025-12-07,Grocceries,3106,,Indore
1939,HH558,2025-04-17,Electricity,1157,,Delhi
1940,HH382,2025-11-12,Grocceries,175,Cash,Indore
1941,HH638,2025-12-03,Grocceries,4047,Cash,Bhopal
1942,HH223,2025-09-04,Internet,1665,upi,
1943,HH598,2025-12-25,Rent,23957,UPI,
1944,HH992,2025-12-15,Internet,965,Credit Card,
1945,HH429,2025-12-02,Shopping,2020,upi,Pune
1946,HH671,2025-07-15,Grocceries,3303,Credit Card,Indore
1947,HH997,2025-03-21,Medical,2329,,
1948,HH139,2025-05-21,Grocceries,2797,Credit Card,Mumbai
1949,HH275,2025-11-20,Medical,48398,Cash,Pune
1950,HH484,2025-07-01,Grocceries,4252,,
1951,HH603,2025-02-21,Education,1766,Debit Card,Pune
1952,HH313,31-07-2025,Medical,4676,,Pune
1953,HH604,23-07-2025,Fuel,3418,UPI,Mumbai
1954,HH334,2025-05-05,Grocceries,2747,,Indore
1955,HH921,2025-08-15,Internet,4044,UPI,
1956,HH747,2025-02-07,Entertainment,2973,upi,Delhi
1957,HH861,2025-08-28,Entertainment,736,Cash,Pune
1958,HH384,2025-01-19,Grocceries,54207,upi,Mumbai
1959,HH955,2025-12-09,Electricity,406,UPI,Pune
1960,HH693,2025-05-19,Transport,3391,upi,Delhi
1961,HH284,2025-08-15,Internet,2496,Cash,Delhi
1962,HH259,2025-08-30,Transport,367,UPI,Indore
1963,HH630,2025-01-17,Electricity,3933,Debit Card,Bhopal
1964,HH831,2025-04-12,Shopping,4409,Cash,Bhopal
1965,HH176,2025-08-13,Rent,21739,upi,
1966,HH131,2025-03-11,Grocceries,4523,upi,Indore
1967,HH424,2025-03-06,Rent,8880,UPI,
1968,HH118,2025-11-19,Internet,2450,Cash,Bhopal
1969,HH132,2025-12-17,Internet,4909,UPI,Bhopal
1970,HH285,2025-03-19,Groceries,3913,upi,Indore
1971,HH972,2025-12-16,Education,4903,Credit Card,
1972,HH510,2025-12-09,Electricity,1384,upi,Bhopal
1973,HH873,28-09-2025,Fuel,4500,Cash,Delhi
1974,HH482,2025-11-06,Shopping,950,upi,Mumbai
1975,HH880,2025-07-06,Internet,4745,Debit Card,Delhi
1976,HH387,2025-05-27,Grocceries,1684,UPI,Indore
1977,HH263,2025-04-29,Entertainment,869,UPI,Indore
1978,HH199,2025-05-02,Internet,2204,UPI,Mumbai
1979,HH559,2025-08-12,Electricity,1491,Debit Card,Delhi
1980,HH348,2025-05-16,Fuel,3203,Credit Card,Delhi
1981,HH407,26-04-2025,Groceries,3871,UPI,Delhi
1982,HH885,2025-09-06,Shopping,2861,UPI,
1983,HH257,2025-12-14,Medical,834,Credit Card,Pune
1984,HH458,2025-03-06,Fuel,1435,,Delhi
1985,HH561,2025-03-07,Transport,1454,UPI,
1986,HH712,2025-12-06,Entertainment,3537,Debit Card,Pune
1987,HH148,2025-09-26,Internet,822,,Bhopal
1988,HH368,2025-11-17,Entertainment,2613,Cash,
1989,HH718,2025-09-03,Electricity,3605,UPI,Mumbai
1990,HH151,2025-10-30,Medical,4772,UPI,
1991,HH120,2025-04-04,Internet,1049,UPI,Mumbai
1992,HH367,2025-10-12,Transport,692,Debit Card,Bhopal
1993,HH380,31-10-2025,Grocceries,671,upi,Indore
1994,HH756,2025-02-26,Internet,3804,Cash,
1995,HH442,2025-12-18,Entertainment,2805,Debit Card,Pune
1996,HH412,2025-04-14,Entertainment,2257,Debit Card,Delhi
1997,HH204,2025-01-21,Fuel,2874,Debit Card,Delhi
1998,HH851,2025-04-06,Internet,3182,UPI,Mumbai
1999,HH475,2025-06-21,Medical,1025,Credit Card,Indore
2000,HH450,2025-09-26,Medical,247,upi,Indore
2001,HH511,2025-12-03,Electricity,1500,,Mumbai
2002,HH273,2025-01-01,Rent,9352,Cash,Indore
2003,HH693,2025-02-26,Groceries,1552,Debit Card,Mumbai
2004,HH649,2025-06-30,Internet,4311,Cash,Delhi
2005,HH239,2025-12-16,Grocceries,1929,Cash,
2006,HH812,2025-12-01,Entertainment,1250,Credit Card,Pune
2007,HH170,2025-12-19,Education,2263,Cash,Indore
2008,HH674,2025-08-27,Entertainment,4088,Debit Card,
2009,HH527,2025-12-11,Grocceries,2939,,Pune
2010,HH428,2025-02-26,Entertainment,731,,
2011,HH333,2025-12-24,Groceries,3626,Debit Card,Delhi
2012,HH587,2025-10-21,Fuel,4901,Credit Card,
2013,HH148,2025-10-31,Transport,4532,,Bhopal
2014,HH708,2025-03-23,Groceries,3251,,Bhopal
2015,HH234,2025-07-03,Rent,16954,upi,
2016,HH588,2025-07-13,Entertainment,4705,,Delhi
2017,HH935,2025-06-08,Transport,2309,,Bhopal
2018,HH743,2025-02-03,Rent,23496,UPI,Delhi
2019,HH129,2025-10-12,Internet,4033,UPI,Indore
2020,HH776,2025-01-03,Groceries,751,upi,Mumbai
2021,HH354,2025-05-05,Medical,3823,Credit Card,Mumbai
2022,HH506,2025-02-09,Grocceries,3072,Cash,Indore
2023,HH146,2025-11-04,Transport,1757,UPI,Bhopal
2024,HH483,17-10-2025,Electricity,4080,Debit Card,Bhopal
2025,HH328,2025-10-11,Transport,180,,Indore
2026,HH717,2025-03-25,Internet,3117,upi,Indore
2027,HH653,2025-04-27,Medical,1560,Credit Card,Delhi
2028,HH283,2025-04-04,Medical,2027,Debit Card,Indore
2029,HH845,2025-03-30,Entertainment,3953,Cash,Pune
2030,HH939,2025-08-30,Entertainment,4231,Cash,
2031,HH240,2025-03-04,Internet,2350,Credit Card,
2032,HH507,2025-06-15,Electricity,3987,upi,
2033,HH706,2025-07-14,Internet,2069,Cash,Mumbai
2034,HH811,2025-02-13,Shopping,3974,Debit Card,Delhi
2035,HH182,2025-07-17,Fuel,2230,Credit Card,
2036,HH529,2025-07-10,Medical,2674,Cash,Indore
2037,HH303,2025-09-07,Electricity,2781,Credit Card,Mumbai
2038,HH381,2025-04-20,Transport,2541,Debit Card,Bhopal
2039,HH229,2025-08-15,Medical,1303,,
2040,HH971,2025-11-05,Education,339,,
2041,HH332,2025-10-16,Grocceries,3480,upi,Indore
2042,HH436,2025-11-16,Grocceries,872,Debit Card,Pune
2043,HH338,2025-12-05,Shopping,4999,Credit Card,Pune
2044,HH660,2025-05-11,Internet,4342,,
2045,HH511,2025-06-01,Grocceries,2196,upi,Delhi
2046,HH857,2025-06-28,Fuel,32087,,Mumbai
2047,HH339,2025-07-21,Electricity,686,,
2048,HH802,2025-10-22,Transport,3481,Debit Card,Delhi
2049,HH421,2025-11-07,Shopping,4346,Credit Card,
2050,HH835,2025-07-10,Entertainment,848,,
2051,HH682,2025-10-18,Electricity,1393,upi,Delhi
2052,HH940,2025-11-20,Shopping,383,,
2053,HH437,2025-04-29,Shopping,1076,upi,Delhi
2054,HH173,2025-06-27,Entertainment,3011,Cash,Indore
2055,HH138,2025-05-13,Rent,19696,Debit Card,Indore
2056,HH315,2025-06-21,Groceries,3055,Debit Card,Pune
2057,HH224,14-05-2025,Internet,1635,Debit Card,Pune
2058,HH600,2025-02-27,Transport,350,Cash,Pune
2059,HH711,2025-03-12,Electricity,1358,Cash,Mumbai
2060,HH817,2025-07-04,Fuel,3368,Debit Card,Mumbai
2061,HH765,2025-01-10,Electricity,1259,,Pune
2062,HH386,10-11-2025,Rent,14441,UPI,Delhi
2063,HH150,2025-11-03,Rent,14031,Cash,
2064,HH189,2025-09-13,Electricity,1539,UPI,
2065,HH562,2025-07-05,Groceries,3165,,
2066,HH246,2025-12-22,Groceries,1904,UPI,
2067,HH230,2025-09-06,Shopping,940,Cash,Mumbai
2068,HH868,2025-08-04,Groceries,154,,Bhopal
2069,HH259,2025-12-16,Internet,3121,Credit Card,Pune
2070,HH833,2025-12-28,Electricity,738,Credit Card,Indore
2071,HH482,2025-01-23,Internet,4364,Debit Card,Bhopal
2072,HH266,2025-11-25,Electricity,4631,,Delhi
2073,HH779,06-04-2025,Groceries,2458,upi,Bhopal
2074,HH752,2025-12-30,Groceries,456,,Pune
2075,HH274,2025-10-27,Fuel,1602,UPI,
2076,HH952,2025-11-22,Shopping,2947,Cash,Bhopal
2077,HH118,2025-01-05,Internet,4599,,Indore
2078,HH250,2025-07-29,Internet,4190,upi,Delhi
2079,HH960,2025-11-28,Internet,2307,upi,Mumbai
2080,HH638,2025-06-21,Education,1288,upi,Delhi
2081,HH567,2025-02-03,Fuel,3913,Credit Card,Bhopal
2082,HH335,2025-01-15,Grocceries,3832,Cash,Pune
2083,HH684,2025-07-12,Groceries,957,upi,Pune
2084,HH344,2025-01-21,Electricity,4680,,Pune
2085,HH609,2025-10-10,Medical,1927,Cash,Delhi
2086,HH127,2025-09-23,Internet,4469,,Indore
2087,HH419,2025-10-09,Fuel,3148,Credit Card,
2088,HH344,2025-06-25,Electricity,1552,upi,Bhopal
2089,HH128,2025-04-03,Education,1235,UPI,
2090,HH629,2025-07-15,Shopping,2501,UPI,Indore
2091,HH172,2025-04-16,Medical,2799,Debit Card,Bhopal
2092,HH273,01-11-2025,Education,1167,,Indore
2093,HH307,2025-07-17,Entertainment,1926,UPI,Mumbai
2094,HH600,2025-06-25,Medical,3666,,Pune
2095,HH554,2025-06-16,Fuel,2627,Debit Card,Mumbai
2096,HH693,2025-02-21,Fuel,2504,,Pune
2097,HH821,2025-07-14,Shopping,2054,Credit Card,Mumbai
2098,HH659,2025-05-09,Shopping,3073,UPI,Pune
2099,HH634,2025-12-15,Medical,1721,Debit Card,Mumbai
2100,HH165,2025-12-03,Medical,2156,upi,Indore
2101,HH130,2025-06-03,Education,670,Debit Card,Bhopal
2102,HH722,2025-03-04,Rent,19634,Debit Card,Indore
2103,HH382,2025-05-31,Grocceries,4074,Cash,
2104,HH927,2025-06-28,Electricity,4044,Credit Card,
2105,HH858,2025-05-23,Entertainment,1295,UPI,Indore
2106,HH596,2025-08-09,Shopping,2013,,Delhi
2107,HH825,2025-06-02,Electricity,1430,Cash,
2108,HH501,2025-09-09,Education,2508,Credit Card,Mumbai
2109,HH142,2025-05-13,Rent,19433,UPI,Pune
2110,HH611,2025-05-20,Fuel,462,Debit Card,
2111,HH597,2025-01-03,Rent,18165,upi,Pune
2112,HH758,2025-03-04,Education,4374,upi,Bhopal
2113,HH113,2025-07-23,Entertainment,2764,UPI,Bhopal
2114,HH800,2025-01-22,Rent,22133,,
2115,HH205,2025-01-02,Shopping,2130,upi,Mumbai
2116,HH519,2025-11-12,Groceries,3284,,Delhi
2117,HH276,2025-08-07,Shopping,3648,Cash,
2118,HH234,2025-10-06,Groceries,2746,Credit Card,Bhopal
2119,HH246,2025-08-23,Fuel,1796,Credit Card,Delhi
2120,HH775,2025-03-20,Internet,1321,Credit Card,
2121,HH138,2025-02-28,Medical,2117,Debit Card,Bhopal
2122,HH285,2025-10-27,Entertainment,1973,Debit Card,Indore
2123,HH798,2025-07-08,Medical,1858,Cash,Indore
2124,HH217,26-02-2025,Shopping,410,Cash,Indore
2125,HH932,2025-08-01,Entertainment,4838,,Pune
2126,HH668,2025-10-01,Internet,759,UPI,Indore
2127,HH391,2025-09-14,Grocceries,844,Cash,Mumbai
2128,HH375,2025-01-22,Fuel,2389,UPI,Pune
2129,HH444,2025-06-26,Fuel,1566,upi,Bhopal
2130,HH881,15-06-2025,Electricity,3064,UPI,Pune
2131,HH839,2025-05-02,Fuel,277,Cash,Pune
2132,HH429,05-02-2025,Shopping,1313,upi,Delhi
2133,HH296,2025-11-11,Internet,3987,upi,Mumbai
2134,HH281,04-01-2025,Electricity,3054,Debit Card,Indore
2135,HH508,2025-05-04,Electricity,1864,Debit Card,Pune
2136,HH595,2025-04-22,Fuel,3425,Credit Card,Indore
2137,HH641,2025-11-14,Shopping,1104,Debit Card,
2138,HH164,2025-07-16,Fuel,1344,Credit Card,Mumbai
2139,HH932,28-09-2025,Groceries,4348,upi,Mumbai
2140,HH817,2025-05-18,Groceries,1363,Cash,Pune
2141,HH114,2025-05-29,Fuel,2542,,
2142,HH539,2025-08-23,Grocceries,1913,Debit Card,Bhopal
2143,HH750,2025-03-08,Fuel,3191,Credit Card,Mumbai
2144,HH685,2025-07-21,Transport,2760,,Indore
2145,HH648,2025-09-11,Transport,3546,Credit Card,Pune
2146,HH253,2025-05-23,Fuel,4961,UPI,
2147,HH311,2025-07-25,Education,4855,Debit Card,Pune
2148,HH665,2025-08-28,Groceries,4431,,Mumbai
2149,HH992,2025-03-22,Grocceries,543,upi,Mumbai
2150,HH619,2025-06-29,Fuel,266,upi,Bhopal
2151,HH399,2025-05-10,Groceries,2255,UPI,Bhopal
2152,HH137,2025-07-19,Electricity,3327,upi,
2153,HH263,2025-07-25,Shopping,4828,,Pune
2154,HH929,2025-03-05,Medical,909,Debit Card,Mumbai
2155,HH328,2025-11-13,Transport,2526,UPI,Indore
2156,HH126,2025-08-31,Groceries,4157,upi,Indore
2157,HH928,2025-04-19,Electricity,2362,upi,Mumbai
2158,HH201,2025-03-24,Fuel,1758,Cash,Bhopal
2159,HH574,2025-02-15,Grocceries,4302,UPI,Indore
2160,HH583,2025-07-03,Education,2607,UPI,Indore
2161,HH876,2025-05-15,Rent,24772,,Pune
2162,HH500,2025-04-18,Electricity,2020,upi,Bhopal
2163,HH537,2025-05-23,Rent,9352,Debit Card,
2164,HH872,2025-11-16,Medical,1687,upi,Mumbai
2165,HH584,2025-12-23,Internet,777,Debit Card,
2166,HH108,2025-03-05,Grocceries,1057,Cash,Indore
2167,HH139,2025-06-12,Medical,4280,UPI,
2168,HH388,2025-12-11,Internet,594,,
2169,HH675,2025-03-06,Rent,13524,Debit Card,Bhopal
2170,HH388,2025-11-17,Grocceries,3230,Credit Card,Bhopal
2171,HH242,2025-02-08,Shopping,4114,Cash,Indore
2172,HH780,2025-06-16,Entertainment,4994,Credit Card,Bhopal
2173,HH863,2025-09-20,Education,4360,upi,Mumbai
2174,HH866,2025-09-20,Transport,1899,,Pune
2175,HH535,2025-10-18,Internet,3238,,Bhopal
2176,HH230,2025-09-17,Shopping,2493,Credit Card,Mumbai
2177,HH727,2025-09-22,Electricity,1130,upi,Bhopal
2178,HH595,2025-12-17,Education,3212,UPI,Delhi
2179,HH789,2025-11-05,Grocceries,744,,Bhopal
2180,HH456,2025-04-27,Electricity,3915,upi,
2181,HH670,2025-05-27,Fuel,1984,upi,Indore
2182,HH593,2025-05-03,Entertainment,4211,,Bhopal
2183,HH434,2025-12-08,Education,644,,Indore
2184,HH832,2025-08-10,Electricity,4112,,Delhi
2185,HH446,2025-12-21,Rent,22062,,Pune
2186,HH340,2025-06-23,Education,1127,Cash,
2187,HH933,2025-06-10,Medical,3104,Debit Card,Pune
2188,HH331,2025-09-20,Groceries,2356,Debit Card,Mumbai
2189,HH654,2025-08-03,Entertainment,2635,Cash,Indore
2190,HH582,2025-08-27,Entertainment,3257,upi,Pune
2191,HH697,2025-05-10,Shopping,2669,,Delhi
2192,HH351,2025-10-02,Internet,4465,,Mumbai
2193,HH660,2025-05-23,Transport,1604,Cash,Pune
2194,HH868,2025-10-29,Grocceries,1766,upi,Bhopal
2195,HH709,2025-04-30,Transport,3493,upi,Indore
2196,HH149,2025-10-11,Groceries,3745,UPI,Delhi
2197,HH399,2025-12-07,Electricity,1277,upi,Delhi
2198,HH734,2025-10-30,Electricity,752,upi,Indore
2199,HH134,2025-01-01,Entertainment,3124,Debit Card,
2200,HH614,2025-10-28,Groceries,3678,Debit Card,Indore
2201,HH435,2025-06-07,Medical,4312,,Pune
2202,HH114,2025-06-27,Groceries,291,upi,Mumbai
2203,HH456,2025-09-22,Transport,3154,Credit Card,Mumbai
2204,HH932,2025-01-16,Medical,2638,,Mumbai
2205,HH621,2025-07-12,Entertainment,3200,UPI,Bhopal
2206,HH236,2025-05-24,Groceries,4549,,Mumbai
2207,HH150,2025-10-15,Electricity,4356,,Bhopal
2208,HH574,2025-04-18,Electricity,620,upi,Indore
2209,HH399,2025-06-29,Grocceries,2904,Cash,Mumbai
2210,HH870,2025-05-09,Internet,3504,upi,
2211,HH493,2025-06-07,Internet,1079,upi,Pune
2212,HH550,2025-01-09,Shopping,2130,UPI,Delhi
2213,HH852,2025-10-06,Rent,14186,UPI,Indore
2214,HH824,30-06-2025,Fuel,1474,Credit Card,Pune
2215,HH898,14-04-2025,Internet,328,Cash,Mumbai
2216,HH411,2025-11-21,Fuel,4390,upi,Delhi
2217,HH593,2025-05-06,Medical,1286,upi,Bhopal
2218,HH758,2025-02-11,Transport,4358,upi,Pune
2219,HH318,2025-12-21,Fuel,1667,UPI,Pune
2220,HH163,2025-02-02,Electricity,2741,Credit Card,Delhi
2221,HH770,2025-03-23,Internet,4137,Cash,Delhi
2222,HH289,2025-02-10,Grocceries,397,UPI,Bhopal
2223,HH908,2025-07-27,Entertainment,1787,Credit Card,Bhopal
2224,HH162,2025-02-11,Entertainment,4808,,Pune
2225,HH150,2025-01-10,Rent,10725,Debit Card,Bhopal
2226,HH982,2025-02-13,Fuel,1154,Debit Card,Bhopal
2227,HH435,2025-06-20,Groceries,4680,upi,Delhi
2228,HH155,2025-11-03,Grocceries,276,Cash,Indore
2229,HH868,2025-02-26,Grocceries,859,UPI,
2230,HH482,2025-04-05,Medical,3520,Debit Card,Delhi
2231,HH625,2025-01-07,Education,1349,Cash,Bhopal
2232,HH998,27-02-2025,Transport,4132,,Pune
2233,HH253,2025-04-20,Internet,3508,Cash,Indore
2234,HH539,2025-07-11,Transport,4829,Debit Card,Mumbai
2235,HH810,2025-12-14,Grocceries,2281,UPI,Pune
2236,HH836,2025-10-18,Rent,8675,upi,Indore
2237,HH356,2025-05-17,Internet,3147,UPI,Mumbai
2238,HH623,2025-02-03,Medical,573,Credit Card,Pune
2239,HH634,2025-08-17,Education,1304,UPI,Mumbai
2240,HH547,2025-04-28,Medical,1431,upi,Pune
2241,HH309,2025-10-17,Internet,4170,UPI,Delhi
2242,HH801,2025-02-01,Internet,626,Debit Card,Indore
2243,HH901,2025-08-27,Transport,1780,upi,Mumbai
2244,HH849,2025-04-12,Rent,14918,UPI,Pune
2245,HH628,2025-02-03,Shopping,3614,Cash,Mumbai
2246,HH152,2025-08-08,Groceries,1908,upi,Bhopal
2247,HH888,2025-04-14,Groceries,1595,upi,
2248,HH885,2025-07-04,Entertainment,1519,Credit Card,Indore
2249,HH136,2025-05-27,Transport,3932,Cash,Delhi
2250,HH314,2025-05-10,Rent,10703,,Bhopal
2251,HH163,2025-12-01,Internet,3710,UPI,Delhi
2252,HH477,2025-12-03,Grocceries,2952,upi,Bhopal
2253,HH923,20-11-2025,Internet,555,Debit Card,Delhi
2254,HH941,2025-03-01,Entertainment,4951,Debit Card,
2255,HH259,2025-05-26,Internet,559,UPI,Indore
2256,HH464,2025-12-27,Fuel,3107,UPI,Pune
2257,HH745,2025-04-11,Fuel,3709,Credit Card,Indore
2258,HH369,2025-10-22,Electricity,3215,Debit Card,Pune
2259,HH214,2025-07-23,Medical,156,Cash,Pune
2260,HH704,2025-05-17,Groceries,2925,Debit Card,Pune
2261,HH634,2025-06-14,Internet,3021,Debit Card,Delhi
2262,HH782,2025-09-11,Groceries,4183,,
2263,HH440,2025-05-12,Groceries,4679,UPI,Indore
2264,HH648,2025-11-19,Internet,2445,Credit Card,Indore
2265,HH164,2025-04-02,Grocceries,2534,Cash,Pune
2266,HH465,2025-09-23,Entertainment,2432,Cash,Mumbai
2267,HH641,2025-02-01,Grocceries,1330,Debit Card,Mumbai
2268,HH916,2025-04-05,Education,4819,Debit Card,Pune
2269,HH157,2025-10-30,Groceries,4146,Cash,Indore
2270,HH887,2025-10-05,Entertainment,1490,UPI,Bhopal
2271,HH548,2025-11-14,Groceries,1828,Cash,Bhopal
2272,HH862,2025-07-03,Rent,9923,upi,Indore
2273,HH784,2025-05-17,Entertainment,502,,Pune
2274,HH117,21-08-2025,Internet,291,upi,
2275,HH844,2025-01-12,Transport,4781,Cash,Delhi
2276,HH917,2025-02-17,Fuel,3303,UPI,Mumbai
2277,HH738,2025-09-12,Medical,652,Cash,Delhi
2278,HH644,24-12-2025,Fuel,1507,Credit Card,Pune
2279,HH796,2025-08-07,Entertainment,1886,,Delhi
2280,HH478,2025-04-13,Medical,2312,Cash,Bhopal
2281,HH195,2025-09-08,Transport,4910,Credit Card,Mumbai
